,facility,city,Code,website,href
1303,casa,bogota,13096-M3265639,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-bosque-5-habitaciones-5-banos-1-garajes/13096-M3265639
1304,casa,bogota,548-M3578761,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-camino-real-3-habitaciones-3-banos-1-garajes/548-M3578761
1305,casa,bogota,12040-M2732331,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-3-garajes/12040-M2732331
1306,casa,bogota,4137-M3691072,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-2-banos-1-garajes/4137-M3691072
1307,casa,bogota,2592-M3066113,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-nueva-tequendama-4-habitaciones-4-banos-1-garajes/2592-M3066113
1308,casa,bogota,3435-M3840341,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-aguacatal-4-habitaciones-4-banos/3435-M3840341
1309,casa,bogota,4805-M3691240,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-canaverales-los-samanes-3-habitaciones-3-banos-2-garajes/4805-M3691240
1310,casa,bogota,4804-M3655111,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-3-garajes/4804-M3655111
1311,casa,bogota,835-11540,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudadela-pasoancho-5-habitaciones-5-banos-2-garajes/835-11540
1312,casa,bogota,835-13073,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-5-habitaciones-4-banos-2-garajes/835-13073
1313,casa,bogota,3435-M2874260,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-normandia-3-habitaciones-3-banos-2-garajes/3435-M2874260
1314,casa,bogota,9947-11908139,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-base-5-habitaciones-5-banos-1-garajes/9947-11908139
1315,casa,bogota,5083-M3590292,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-3-habitaciones-3-banos-2-garajes/5083-M3590292
1316,casa,bogota,4805-M3640578,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-alfaguara-3-habitaciones-3-banos-4-garajes/4805-M3640578
1317,casa,bogota,9947-4530,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-los-alamos-5-habitaciones-5-banos-2-garajes/9947-4530
1318,casa,bogota,835-M3638948,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-4-habitaciones-4-banos-4-garajes/835-M3638948
1319,casa,bogota,9947-M3839329,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-anita-la-selva-4-habitaciones-3-banos-1-garajes/9947-M3839329
1320,casa,bogota,14237-M3776361,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-la-viga-5-habitaciones-5-banos-4-garajes/14237-M3776361
1321,casa,bogota,2361-M3811921,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-cordoba-3-habitaciones-1-banos/2361-M3811921
1322,casa,bogota,11076-M3719364,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-los-alamos-3-habitaciones-2-banos-2-garajes/11076-M3719364
1323,casa,bogota,13077-M3497901,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-olimpico-5-habitaciones-3-banos-2-garajes/13077-M3497901
1324,casa,bogota,4941-M3785713,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-libertad-3-habitaciones-2-banos/4941-M3785713
1325,casa,bogota,12040-M3102073,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-3-garajes/12040-M3102073
1326,casa,bogota,277-M3016753,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-5-habitaciones-5-banos/277-M3016753
1327,casa,bogota,9947-M3361090,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-unia%C2%B3n-de-vivienda-popular-5-habitaciones-5-banos/9947-M3361090
1328,casa,bogota,788-M3371918,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-napoles-3-habitaciones-3-banos-1-garajes/788-M3371918
1329,casa,bogota,277-M3697513,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-flora-4-habitaciones-3-banos-2-garajes/277-M3697513
1330,casa,bogota,4915-M3636554,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/4915-M3636554
1331,casa,bogota,357-M3428093,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-3-garajes/357-M3428093
1332,casa,bogota,835-11219,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-cristobal-colon-5-habitaciones-5-banos/835-11219
1333,casa,bogota,2361-M3837306,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-villa-colombia-3-habitaciones-4-banos-1-garajes/2361-M3837306
1334,casa,bogota,9947-M3686220,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-monaco-la-sultana-4-habitaciones-4-banos-4-garajes/9947-M3686220
1335,casa,bogota,5383-447,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-crista%C2%B3bal-cola%C2%B3n-4-habitaciones-2-banos/5383-447
1336,casa,bogota,9947-M3675722,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-cuarto-de-legua-guadalupe-5-habitaciones-5-banos-4-garajes/9947-M3675722
1337,casa,bogota,4976-113692,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-merced-4-habitaciones-3-banos-3-garajes/4976-113692
1338,casa,bogota,277-M3634208,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-alfaguara-3-habitaciones-3-banos-2-garajes/277-M3634208
1339,casa,bogota,9947-M3221668,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-prados-del-norte-4-habitaciones-5-banos-2-garajes/9947-M3221668
1340,casa,bogota,3251-M3478662,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-merced-4-habitaciones-2-banos/3251-M3478662
1341,casa,bogota,631-2626426,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-herreria-5-jamundi-4-habitaciones-4-banos-3-garajes/631-2626426
1342,casa,bogota,14918-M3809656,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-colseguros-5-habitaciones-4-banos-1-garajes/14918-M3809656
1343,casa,bogota,835-10478,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-nicolas-5-habitaciones-5-banos/835-10478
1344,casa,bogota,860-M3856350,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-tejares-cristales-3-habitaciones-4-banos-2-garajes/860-M3856350
1345,casa,bogota,277-M3686169,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jamundi-4-habitaciones-4-banos-4-garajes/277-M3686169
1346,casa,bogota,3406-M3777595,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/3406-M3777595
1347,casa,bogota,793-M3756133,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-3-habitaciones-2-banos-2-garajes/793-M3756133
1348,casa,bogota,631-M3027545,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-acuarelas-del-lili-ii-5-habitaciones-5-banos-4-garajes/631-M3027545
1349,casa,bogota,4915-M3838927,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sur-la-buitrera-5-habitaciones-5-banos-4-garajes/4915-M3838927
1350,casa,bogota,3854-M3635271,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-5-habitaciones-5-banos-4-garajes/3854-M3635271
1351,casa,bogota,242-M3427198,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-fonaviemcali-5-habitaciones-5-banos-1-garajes/242-M3427198
1352,casa,bogota,4915-3473725,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-buitrera-5-habitaciones-4-banos-4-garajes/4915-3473725
1353,casa,bogota,10159-M3776647,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-bosque-4-habitaciones-3-banos-2-garajes/10159-M3776647
1354,casa,bogota,631-2626192,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-4-garajes/631-2626192
1355,casa,bogota,4976-104335,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-dorado-5-habitaciones-5-banos/4976-104335
1356,casa,bogota,9947-M3775445,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-brisas-de-los-alamos-4-habitaciones-3-banos/9947-M3775445
1357,casa,bogota,12275-M3364071,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-vicente-5-habitaciones-5-banos-3-garajes/12275-M3364071
1358,casa,bogota,15069-M3878808,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-4-habitaciones-3-banos-1-garajes/15069-M3878808
1359,casa,bogota,14793-M3675459,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-flora-industrial-4-habitaciones-2-banos-1-garajes/14793-M3675459
1360,casa,bogota,631-M3250129,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jamundi-5-habitaciones-5-banos-3-garajes/631-M3250129
1361,casa,bogota,277-M3855482,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-3-habitaciones-2-banos-2-garajes/277-M3855482
1362,casa,bogota,277-M3325961,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-monica-5-habitaciones-3-banos-4-garajes/277-M3325961
1363,casa,bogota,11211-M3687503,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-castillo-4-habitaciones-3-banos-1-garajes/11211-M3687503
1364,casa,bogota,860-M3708347,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-4-habitaciones-5-banos-4-garajes/860-M3708347
1365,casa,bogota,631-2625917,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-4-habitaciones-5-banos/631-2625917
1366,casa,bogota,11211-M3219046,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-antonio-5-habitaciones-5-banos-1-garajes/11211-M3219046
1367,casa,bogota,631-3393022,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-la-flora-4-habitaciones-5-banos-4-garajes/631-3393022
1368,casa,bogota,9947-M3686666,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-gran-limonar-cataya-4-habitaciones-3-banos/9947-M3686666
1369,casa,bogota,3251-M1497144,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-3-banos-2-garajes/3251-M1497144
1370,casa,bogota,12040-M2904593,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-5-banos-4-garajes/12040-M2904593
1371,casa,bogota,12286-M3683862,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-camino-real-los-fundadores-5-habitaciones-5-banos-2-garajes/12286-M3683862
1372,casa,bogota,12035-M3063739,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-4-garajes/12035-M3063739
1373,casa,bogota,12286-M3773867,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-cuarto-de-legua-guadalupe-4-habitaciones-4-banos-2-garajes/12286-M3773867
1374,casa,bogota,4941-M3835730,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-5-habitaciones-5-banos-1-garajes/4941-M3835730
1375,casa,bogota,10457-M3454085,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-judas-tadeo-i-5-habitaciones-5-banos-1-garajes/10457-M3454085
1376,casa,bogota,12286-M3773629,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-3-garajes/12286-M3773629
1377,casa,bogota,3566-M3094508,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-ingenio-5-habitaciones-5-banos-2-garajes/3566-M3094508
1378,casa,bogota,4805-M3835453,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacia%C2%B3n-ciudad-jarda%C2%ADn-4-habitaciones-3-banos-2-garajes/4805-M3835453
1379,casa,bogota,2592-M3773365,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-altos-de-menga-4-habitaciones-5-banos-4-garajes/2592-M3773365
1380,casa,bogota,10697-M3685657,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-3-habitaciones-4-banos-4-garajes/10697-M3685657
1381,casa,bogota,MC3891026,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-prados-del-norte-4-habitaciones-5-banos-3-garajes/MC3891026
1382,casa,bogota,MC3888197,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-los-guayacanes-5-habitaciones-2-banos-1-garajes/MC3888197
1383,casa,bogota,MC3886946,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-los-a%C2%81lamos-3-habitaciones-2-banos-1-garajes/MC3886946
1384,casa,bogota,MC3619821,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-salomia-5-habitaciones-5-banos-3-garajes/MC3619821
1385,casa,bogota,MC3888303,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-lili-4-habitaciones-4-banos-2-garajes/MC3888303
1386,casa,bogota,MC3791568,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-hacienda-sur-4-habitaciones-3-banos-2-garajes/MC3791568
1387,casa,bogota,MC3682994,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-limonar-3-habitaciones-3-banos-1-garajes/MC3682994
1388,casa,bogota,MC3888211,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-los-a%C2%81lamos-4-habitaciones-4-banos-1-garajes/MC3888211
1389,casa,bogota,MC3894241,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-granada-5-habitaciones-5-banos-1-garajes/MC3894241
1390,casa,bogota,MC3887534,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-calypso-3-habitaciones-2-banos/MC3887534
1391,casa,bogota,MC3887596,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-alfonso-la%C2%B3pez-ii-etapa-5-habitaciones-3-banos/MC3887596
1392,casa,bogota,9947-M3694557,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-sector-transito-municipal-3-habitaciones-2-banos/9947-M3694557
1393,casa,bogota,4941-M3327968,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-prados-del-limonar-3-habitaciones-3-banos-1-garajes/4941-M3327968
1394,casa,bogota,12953-M3695407,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-5-habitaciones-4-banos-4-garajes/12953-M3695407
1395,casa,bogota,9947-5216,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-flora-iv-4-habitaciones-4-banos-2-garajes/9947-5216
1396,casa,bogota,14835-M3697342,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-gran-limonar-4-habitaciones-2-banos-1-garajes/14835-M3697342
1397,casa,bogota,277-M3720465,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-atanasio-girardot-5-habitaciones-5-banos-4-garajes/277-M3720465
1398,casa,bogota,835-13111,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-pondaje-5-habitaciones-3-banos/835-13111
1399,casa,bogota,835-M3684338,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-5-habitaciones-5-banos-4-garajes/835-M3684338
1400,casa,bogota,4915-M3644605,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-limonar-3-habitaciones-3-banos-1-garajes/4915-M3644605
1401,casa,bogota,840-1614,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-3-garajes/840-1614
1402,casa,bogota,2592-M3781314,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-4-habitaciones-5-banos-4-garajes/2592-M3781314
1403,casa,bogota,10457-M3463766,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-troncal-5-habitaciones-4-banos/10457-M3463766
1404,casa,bogota,4915-M2181919,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-4-banos-2-garajes/4915-M2181919
1405,casa,bogota,271-M3496965,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-chipichape-4-habitaciones-5-banos-2-garajes/271-M3496965
1406,casa,bogota,13096-M3697309,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-los-naranjos-5-habitaciones-5-banos-1-garajes/13096-M3697309
1407,casa,bogota,223-11673,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-caney-4-habitaciones-3-banos-1-garajes/223-11673
1408,casa,bogota,835-M3684451,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-la-merced-3-habitaciones-2-banos-1-garajes/835-M3684451
1409,casa,bogota,3229-M3714607,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-4-habitaciones-5-banos-4-garajes/3229-M3714607
1410,casa,bogota,3964-M3334990,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-panamericano-3-habitaciones-1-banos/3964-M3334990
1411,casa,bogota,14990-M3844418,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-isabel-4-habitaciones-5-banos-3-garajes/14990-M3844418
1412,casa,bogota,4941-M3659717,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-jardin-5-habitaciones-5-banos/4941-M3659717
1413,casa,bogota,9947-M3808662,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-real-3-habitaciones-3-banos/9947-M3808662
1414,casa,bogota,835-M3495818,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-prados-del-norte-4-habitaciones-3-banos-2-garajes/835-M3495818
1415,casa,bogota,9947-M3788512,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-mariano-ramos-5-habitaciones-3-banos/9947-M3788512
1416,casa,bogota,835-M3308864,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-siete-de-agosto-5-habitaciones-5-banos-1-garajes/835-M3308864
1417,casa,bogota,10780-M3836003,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-5-habitaciones-5-banos-4-garajes/10780-M3836003
1418,casa,bogota,9947-M3684814,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelacion-cerros-la-buitrera-5-habitaciones-5-banos-4-garajes/9947-M3684814
1419,casa,bogota,835-M3309461,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-5-habitaciones-5-banos-4-garajes/835-M3309461
1420,casa,bogota,9947-M3684812,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-parcelaciones-pance-4-habitaciones-5-banos-4-garajes/9947-M3684812
1421,casa,bogota,4976-109784,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-santa-rita-3-habitaciones-4-banos-4-garajes/4976-109784
1422,casa,bogota,4976-108212,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-5-habitaciones-4-banos-4-garajes/4976-108212
1423,casa,bogota,9947-M3440180,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-4-garajes/9947-M3440180
1424,casa,bogota,9089-703,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-5-habitaciones-5-banos-4-garajes/9089-703
1425,casa,bogota,11778-M3499203,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-bosque-4-habitaciones-3-banos-2-garajes/11778-M3499203
1426,casa,bogota,9947-M3684532,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudadela-pasoancho-4-habitaciones-4-banos-4-garajes/9947-M3684532
1427,casa,bogota,835-M3356561,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-gran-limonar-cataya-5-habitaciones-4-banos-2-garajes/835-M3356561
1428,casa,bogota,12286-M3379264,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-san-joaquin-3-habitaciones-5-banos-2-garajes/12286-M3379264
1429,casa,bogota,3435-M3533756,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-tejares-cristales-5-habitaciones-5-banos/3435-M3533756
1430,casa,bogota,277-M3772730,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-club-campestre-5-habitaciones-5-banos-4-garajes/277-M3772730
1431,casa,bogota,10780-M3836089,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-voragine-5-habitaciones-5-banos-4-garajes/10780-M3836089
1432,casa,bogota,2361-M3835017,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-ciudad-talanga-comfenalco-4-habitaciones-2-banos/2361-M3835017
1433,casa,bogota,277-M3182560,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-5-habitaciones-5-banos-4-garajes/277-M3182560
1434,casa,bogota,277-M3848374,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-hacienda-3-habitaciones-4-banos-2-garajes/277-M3848374
1435,casa,bogota,277-M3793076,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-la-hacienda-3-habitaciones-4-banos-2-garajes/277-M3793076
1436,casa,bogota,9947-M3835839,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-torres-de-confandi-3-habitaciones-2-banos/9947-M3835839
1437,casa,bogota,9947-M3490458,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-asturias-5-habitaciones-3-banos-1-garajes/9947-M3490458
1438,casa,bogota,860-2415,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-pance-3-habitaciones-5-banos-2-garajes/860-2415
1439,casa,bogota,10159-M3685102,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-gran-limonar-cataya-5-habitaciones-5-banos-2-garajes/10159-M3685102
1440,casa,bogota,277-M3182584,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-4-habitaciones-4-banos-2-garajes/277-M3182584
1441,casa,bogota,1265-2316510,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-el-refugio-4-habitaciones-4-banos-1-garajes/1265-2316510
1442,casa,bogota,1265-3113602,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-metropolitano-del-norte-5-habitaciones-4-banos-2-garajes/1265-3113602
1443,casa,bogota,9947-M3487537,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-cristo-rey-3-habitaciones-2-banos-1-garajes/9947-M3487537
1444,casa,bogota,277-M3221895,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-nicolas-5-habitaciones-5-banos/277-M3221895
1445,casa,bogota,9947-M3309040,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-miraflores-2-habitaciones-3-banos/9947-M3309040
1446,casa,bogota,14237-M3372193,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-san-vicente-3-habitaciones-3-banos-3-garajes/14237-M3372193
1447,casa,bogota,9947-M3309381,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-urbanizacion-ciudad-jardin-4-habitaciones-3-banos-2-garajes/9947-M3309381
1448,casa,bogota,14613-M3574425,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-puente-palma-3-habitaciones-3-banos-2-garajes/14613-M3574425
1449,casa,bogota,277-M3651132,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-jamundi-4-habitaciones-4-banos-3-garajes/277-M3651132
1450,casa,bogota,14237-M3849138,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-normandia-4-habitaciones-5-banos-2-garajes/14237-M3849138
1451,casa,bogota,9947-M3357265,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-juan-de-ampudia-4-habitaciones-4-banos-1-garajes/9947-M3357265
1452,casa,bogota,9947-M3357261,https://www.metrocuadrado.com,https://www.metrocuadrado.com/inmueble/venta-casa-cali-juan-de-ampudia-4-habitaciones-4-banos-1-garajes/9947-M3357261
